,Unnamed: 0,MeasureTime,Angle_X_Lid_Tank101,Angle_Y_Lid_Tank101,AutoControl_Flow,AutoControl_Flow_manual,AutoControl_Level_Tank101_manual,AutoControl_Level_tank102,AutoControl_Level_tank102_manual,AutoControl_Pressure_Tank103,AutoControl_Pressure_Tank103_manual,Automatic_mode,Diagnosis_JN2200,Flow_FlowmeterB102,KQ1001_Level_B101,KQ1001_Level_B101_percent,KQ1001_Level_B102,KQ1001_Level_B102_percent,Level_Tank102,OUT1_JN2200,OUT2_JN2200,Pressure_Global_IO-Link,Pressure_Tank103,Selftest_running_JN2200,SetFlow,SetFlow_manual,SetPressureTank103,SetPressureTank103_manual,Set_Level_Tank101_manual,Set_PumpSpeed_P101,Set_level_tank102,Set_level_tank102_manual,Temperature_Tank101,Temperature_Tank102_IO-Link,V101_manual,V103_manual,V104_manual,V108_manual,V109_manual,V112_manual,V113_manual,V114_manual,V120_manual,Vibration_measurement_JN2200,set_valve_v106_open,set_valve_v106_open_manual,set_valve_y102_open,set_valve_y102_open_manual,filling_in_tank,Fault
437,437,2023-06-11 16:07:18,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,245.88986,0,0,0,0,250,0,90.023834,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

438,438,2023-06-11 16:07:19,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,98.89264,24,95.07211,0,0,2.02,246.65509,0,0,0,0,250,0,90.040886,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

439,439,2023-06-11 16:07:20,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,98.89264,24,95.07211,0,0,2.02,248.18552,0,0,0,0,250,0,89.983864,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

440,440,2023-06-11 16:07:21,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,247.16522,0,0,0,0,250,0,89.93841,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

441,441,2023-06-11 16:07:22,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,248.4406,0,0,0,0,250,0,89.93579,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

442,442,2023-06-11 16:07:23,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,94.90385,0,0,2.02,246.65509,0,0,0,0,250,0,89.97599,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

443,443,2023-06-11 16:07:24,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,98.89264,24,95.07211,0,0,2.02,246.40001,0,0,0,0,250,0,89.99486,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

444,444,2023-06-11 16:07:25,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,246.40001,0,0,0,0,250,0,89.995705,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

445,445,2023-06-11 16:07:26,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,246.40001,0,0,0,0,250,0,90.01623,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

446,446,2023-06-11 16:07:27,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,246.65509,0,0,0,0,250,0,90.00716,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

447,447,2023-06-11 16:07:28,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,247.67537,0,0,0,0,250,0,90.01263,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

448,448,2023-06-11 16:07:29,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,94.73558,0,0,2.02,247.16522,0,0,0,0,250,0,90.03315,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

449,449,2023-06-11 16:07:30,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,247.93045,0,0,0,0,250,0,90.03119,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

450,450,2023-06-11 16:07:31,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,94.73558,0,0,2.02,247.16522,0,0,0,0,250,0,89.9955,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

451,451,2023-06-11 16:07:32,0.09,0.35,0,1,0,0,0,0,0,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,247.4203,0,0,1,0,0,0,89.92,0,0,25.578703,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

452,452,2023-06-11 16:07:33,0.09,0.4,0,1,0,0,0,0,0,1,0,0.99,92.296234,21,101.065994,25,95.74519,0,0,2.02,247.4203,0,0,1,0,0,0,100.0,0,0,25.636574,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

453,453,2023-06-11 16:07:34,0.09,0.35,0,1,0,0,0,0,0,1,0,1.16,92.296234,21,101.065994,25,96.25,0,0,2.02,247.4203,0,0,1,0,0,0,96.44,0,0,25.636574,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

454,454,2023-06-11 16:07:35,0.09,0.35,0,1,0,0,0,0,0,1,0,1.13,90.072,20,101.065994,25,97.09135,0,0,2.02,247.67537,0,0,1,0,0,0,90.34,0,0,25.636574,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

455,455,2023-06-11 16:07:36,0.09,0.35,0,1,0,0,0,0,0,1,0,1.06,90.072,20,101.065994,25,97.42789,0,0,2.02,247.67537,0,0,1,0,0,0,86.159996,0,0,25.578703,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

456,456,2023-06-11 16:07:37,0.09,0.35,0,1,0,0,0,0,0,1,0,1.03,87.83504,19,103.22664,26,98.10096,0,0,2.02,247.4203,0,0,1,0,0,0,84.98,0,0,25.578703,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

457,457,2023-06-11 16:07:38,0.09,0.35,0,1,0,0,0,0,0,1,0,1.02,87.83504,19,103.22664,26,98.60577,0,0,2.02,247.67537,0,0,1,0,0,0,84.1,0,0,25.578703,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

458,458,2023-06-11 16:07:39,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,87.83504,19,103.22664,26,98.94231,0,0,2.02,247.67537,0,0,1,0,0,0,83.48,0,0,25.578703,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

459,459,2023-06-11 16:07:40,0.09,0.4,0,1,0,0,0,0,0,1,0,1.0,87.83504,19,103.22664,26,99.44711,0,0,2.02,247.67537,0,0,1,0,0,0,84.020004,0,0,25.578703,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

460,460,2023-06-11 16:07:41,0.09,0.35,0,1,0,0,0,0,0,1,0,1.01,85.58536,18,105.37456,27,100.28846,0,0,2.02,247.67537,0,0,1,0,0,0,83.920006,0,0,25.578703,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

461,461,2023-06-11 16:07:42,0.09,0.35,0,1,0,0,0,0,0,1,0,0.95,85.58536,18,105.37456,27,100.625,0,0,2.02,222.16812,0,0,1,0,0,0,83.96,0,0,25.578703,26.9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

462,462,2023-06-11 16:07:43,0.09,0.35,0,1,0,0,0,0,0,1,0,1.04,85.58536,18,105.37456,27,101.29808,0,0,2.02,221.40291,0,0,1,0,0,0,86.86,0,0,25.578703,26.9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

463,463,2023-06-11 16:07:44,0.09,0.35,0,1,0,0,0,0,0,1,0,1.01,83.32296,17,105.37456,27,101.46635,0,0,2.02,210.17972,0,0,1,0,0,0,85.18,0,0,25.578703,26.9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

464,464,2023-06-11 16:07:45,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,83.32296,17,107.50976,28,102.13943,0,0,2.02,208.13914,0,0,1,0,0,0,84.600006,0,0,25.578703,26.9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

465,465,2023-06-11 16:07:46,0.1,0.4,0,1,0,0,0,0,0,1,0,1.0,83.32296,17,107.50976,28,102.64423,0,0,2.02,206.6087,0,0,1,0,0,0,84.44,0,0,25.578703,26.9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

466,466,2023-06-11 16:07:47,0.09,0.35,0,1,0,0,0,0,0,1,0,0.98,81.04784,16,107.50976,28,103.14904,0,0,2.02,205.07826,0,0,1,0,0,0,84.340004,0,0,25.578703,26.9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

467,467,2023-06-11 16:07:48,0.15,0.35,0,1,0,0,0,0,0,1,0,1.0,81.04784,16,107.50976,28,103.82211,0,0,2.02,207.11885,0,0,1,0,0,0,84.600006,0,0,25.578703,26.9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

468,468,2023-06-11 16:07:49,0.09,0.35,0,1,0,0,0,0,0,1,0,1.02,81.04784,16,109.63223,29,104.15865,0,0,2.02,205.84349,0,0,1,0,0,0,84.38001,0,0,25.578703,26.9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

469,469,2023-06-11 16:07:50,0.15,0.35,0,1,0,0,0,0,0,1,0,1.0,81.04784,16,107.50976,28,104.66346,0,0,2.02,202.27248,0,0,1,0,0,0,84.16,0,0,25.578703,26.9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

470,470,2023-06-11 16:07:51,0.09,0.35,0,1,0,0,0,0,0,1,0,0.99,78.759995,15,107.50976,28,105.16827,0,0,2.02,205.07826,0,0,1,0,0,0,84.48,0,0,25.578703,26.9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

471,471,2023-06-11 16:07:52,0.09,0.35,0,0,0,0,0,0,0,1,0,0.79,78.759995,15,109.63223,29,105.67308,0,0,1.9,123.71015,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

472,472,2023-06-11 16:07:53,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,105.67308,0,0,2.02,7.652174,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

473,473,2023-06-11 16:07:54,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,105.33654,0,0,2.01,6.6318846,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

474,474,2023-06-11 16:07:55,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,105.33654,0,0,2.01,5.866667,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

475,475,2023-06-11 16:07:56,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,105.16827,0,0,2.01,5.866667,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

476,476,2023-06-11 16:07:57,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,105.16827,0,0,2.01,5.611594,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

477,477,2023-06-11 16:07:58,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,105.0,0,0,2.01,5.611594,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

478,478,2023-06-11 16:07:59,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,105.0,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

479,479,2023-06-11 16:08:00,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,105.0,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

480,480,2023-06-11 16:08:01,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,104.83173,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

481,481,2023-06-11 16:08:02,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,104.83173,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

482,482,2023-06-11 16:08:03,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,104.49519,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

483,483,2023-06-11 16:08:04,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,104.49519,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

484,484,2023-06-11 16:08:05,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,104.32693,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

485,485,2023-06-11 16:08:06,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,104.32693,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

486,486,2023-06-11 16:08:07,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,104.32693,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

487,487,2023-06-11 16:08:08,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,104.15865,0,0,2.01,4.846377,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

488,488,2023-06-11 16:08:09,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,104.15865,0,0,2.02,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

489,489,2023-06-11 16:08:10,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,103.99039,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

490,490,2023-06-11 16:08:11,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,103.99039,0,0,2.01,4.846377,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

491,491,2023-06-11 16:08:12,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,103.82211,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

492,492,2023-06-11 16:08:13,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,103.82211,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

493,493,2023-06-11 16:08:14,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,103.82211,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

494,494,2023-06-11 16:08:15,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,103.48558,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

495,495,2023-06-11 16:08:16,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,103.48558,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

496,496,2023-06-11 16:08:17,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,109.63223,29,103.31731,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

497,497,2023-06-11 16:08:18,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,103.31731,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

498,498,2023-06-11 16:08:19,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,103.31731,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

499,499,2023-06-11 16:08:20,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,103.14904,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

500,500,2023-06-11 16:08:21,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,103.14904,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

501,501,2023-06-11 16:08:22,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,102.8125,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

502,502,2023-06-11 16:08:23,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,102.8125,0,0,2.02,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

503,503,2023-06-11 16:08:24,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,102.64423,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

504,504,2023-06-11 16:08:25,0.15,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,102.64423,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

505,505,2023-06-11 16:08:26,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,102.64423,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

506,506,2023-06-11 16:08:27,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,102.47596,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

507,507,2023-06-11 16:08:28,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,102.47596,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

508,508,2023-06-11 16:08:29,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,102.13943,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

509,509,2023-06-11 16:08:30,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,102.13943,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

510,510,2023-06-11 16:08:31,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,102.13943,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

511,511,2023-06-11 16:08:32,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.97115,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

512,512,2023-06-11 16:08:33,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.97115,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

513,513,2023-06-11 16:08:34,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.80289,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

514,514,2023-06-11 16:08:35,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.80289,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

515,515,2023-06-11 16:08:36,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.63461,0,0,2.02,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

516,516,2023-06-11 16:08:37,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.46635,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

517,517,2023-06-11 16:08:38,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.63461,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

518,518,2023-06-11 16:08:39,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.46635,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

519,519,2023-06-11 16:08:40,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.29808,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

520,520,2023-06-11 16:08:41,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.12981,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

521,521,2023-06-11 16:08:42,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.12981,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

522,522,2023-06-11 16:08:43,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,101.29808,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

523,523,2023-06-11 16:08:44,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,100.96154,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

524,524,2023-06-11 16:08:45,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,100.96154,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

525,525,2023-06-11 16:08:46,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,100.79327,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

526,526,2023-06-11 16:08:47,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,100.79327,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

527,527,2023-06-11 16:08:48,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,100.79327,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

528,528,2023-06-11 16:08:49,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,100.625,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

529,529,2023-06-11 16:08:50,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,100.625,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

530,530,2023-06-11 16:08:51,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,107.50976,28,100.45673,0,0,2.01,5.356522,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

531,531,2023-06-11 16:08:52,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,78.759995,15,105.37456,27,100.45673,0,0,2.01,5.1014495,0,0,1,0,0,0,0.0,0,0,25.520832,26.9,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1

